Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2014/08/10, 05:18:56, -41.391178, -71.559837, 915.13,  1152.00, 330, 0, 14.49, 1
2014/08/10, 05:52:20, -41.391254, -71.559792, 920.29,  1548.00, 110, 0, 9.25, 1
2014/08/10, 06:22:07, -41.391327, -71.559692, 916.13,  72.00, 157, 0, 11.64, 1
2014/08/10, 06:51:34, -41.391376, -71.559647, 921.63,  7272.00, 4, 0, 6.62, 1
2014/08/10, 07:21:40, -41.391613, -71.559517, 972.49,  4356.00, 19, 0, 28.50, 1
2014/08/10, 07:51:28, -41.391270, -71.559799, 927.19,  648.00, 196, 0, 44.81, 1
2014/08/10, 08:21:52, -41.391300, -71.559731, 915.64,  324.00, 311, 0, 6.58, 1
2014/08/10, 08:57:49, -41.391228, -71.559723, 961.52,  1800.00, 166, 0, 8.03, 1
2014/08/10, 09:34:45, -41.391258, -71.559891, 913.94,  684.00, 92, 0, 14.41, 1
2014/08/10, 10:07:33, -41.391869, -71.559166, 864.49,  468.00, 337, 0, 90.96, 1
2014/08/10, 10:36:51, -41.391396, -71.559067, 890.14,  324.00, 289, 0, 53.24, 1
2014/08/10, 11:43:35, -41.391396, -71.559067, 890.14,  324.00, 289, 0, 0.00, 1
2014/08/10, 12:46:27, -41.392380, -71.561218, 892.28,  972.00, 49, 0, 210.16, 1
2014/08/10, 13:17:02, -41.392384, -71.561272, 922.29,  360.00, 82, 0, 4.53, 1
2014/08/10, 14:00:04, -41.392815, -71.561958, 934.10,  1080.00, 306, 0, 74.64, 1
2014/08/10, 14:29:53, -41.392910, -71.561920, 924.52,  1224.00, 320, 0, 11.03, 1
2014/08/10, 14:59:39, -41.391911, -71.561340, 907.05,  576.00, 58, 0, 121.16, 1
2014/08/10, 15:29:38, -41.391605, -71.561424, 883.67,  1044.00, 352, 0, 34.74, 1
2014/08/10, 16:31:40, -41.391605, -71.561424, 883.67,  1044.00, 352, 0, 0.00, 1
2014/08/10, 17:39:50, -41.391308, -71.563164, 671.32,  720.00, 72, 0, 148.86, 1
2014/08/10, 18:09:30, -41.390705, -71.561813, 949.48,  1872.00, 232, 0, 131.14, 1
2014/08/10, 18:42:46, -41.390995, -71.562416, 949.16,  324.00, 292, 0, 59.75, 1
2014/08/10, 19:38:57, -41.391502, -71.563210, 951.15,  1116.00, 131, 0, 86.98, 1
2014/08/10, 20:36:09, -41.391991, -71.563217, 959.27,  468.00, 233, 0, 54.38, 1
2014/08/10, 21:06:22, -41.392036, -71.563065, 955.96,  1080.00, 351, 0, 13.63, 1
2014/08/10, 21:54:53, -41.391937, -71.563133, 969.08,  180.00, 100, 0, 12.38, 1
2014/08/10, 22:38:51, -41.392033, -71.563210, 969.24,  900.00, 308, 0, 12.46, 1
2014/08/10, 23:36:04, -41.392029, -71.563141, 966.14,  1656.00, 248, -4, 5.77, 1
2014/08/11, 00:05:41, -41.391987, -71.562683, 1026.16,  1152.00, 271, -2, 0.00, 1
2014/08/11, 00:35:18, -41.392071, -71.563469, 955.44,  396.00, 68, 0, 66.23, 1
2014/08/11, 01:17:01, -41.391998, -71.563164, 941.37,  144.00, 90, 0, 26.71, 1
2014/08/11, 01:46:22, -41.391815, -71.563240, 941.05,  1008.00, 11, 0, 21.31, 1
2014/08/11, 02:16:02, -41.392036, -71.563171, 955.70,  180.00, 346, 0, 25.24, 1
2014/08/11, 03:02:56, -41.391975, -71.563110, 975.69,  1260.00, 16, 0, 8.48, 1
2014/08/11, 04:07:49, -41.392090, -71.563141, 943.94,  864.00, 199, 0, 13.05, 1
2014/08/11, 05:15:26, -41.392067, -71.562981, 996.52,  1008.00, 335, 0, 13.59, 1
2014/08/11, 05:45:11, -41.392090, -71.563065, 919.81,  540.00, 204, 0, 7.46, 1
2014/08/11, 06:15:49, -41.391960, -71.563126, 932.53,  360.00, 234, 0, 15.32, 1
2014/08/11, 06:45:27, -41.392036, -71.563141, 976.37,  792.00, 158, 0, 8.54, 1
2014/08/11, 07:15:44, -41.392017, -71.563019, 955.05,  1044.00, 38, 0, 10.39, 1
2014/08/11, 07:46:04, -41.391998, -71.563156, 973.69,  0.00, 229, 0, 11.62, 1
2014/08/11, 08:15:57, -41.391857, -71.563004, 984.02,  6732.00, 24, 0, 20.16, 1
2014/08/11, 08:46:09, -41.392017, -71.563156, 963.48,  396.00, 314, 0, 21.85, 1
2014/08/11, 09:15:48, -41.391933, -71.563011, 968.35,  756.00, 254, 0, 15.28, 1
2014/08/11, 10:22:57, -41.390926, -71.565521, 1184.84,  2088.00, 70, 0, 237.44, 1
2014/08/11, 10:52:58, -41.391140, -71.564247, 1293.24,  5472.00, 63, 0, 108.91, 1
2014/08/11, 11:24:19, -41.392838, -71.564705, 968.91,  720.00, 326, 0, 192.64, 1
2014/08/11, 12:04:40, -41.393070, -71.565109, 947.21,  900.00, 205, 0, 42.44, 1
2014/08/11, 12:50:25, -41.393307, -71.565262, 945.61,  1008.00, 176, 0, 29.28, 1
2014/08/11, 13:21:34, -41.394188, -71.565674, 933.79,  432.00, 350, 0, 103.82, 1
2014/08/11, 14:05:56, -41.394840, -71.566330, 919.35,  1620.00, 115, 0, 90.83, 1
2014/08/11, 14:38:56, -41.394592, -71.566231, 959.03,  432.00, 226, 0, 28.79, 1
2014/08/11, 15:11:14, -41.395237, -71.566536, 943.84,  612.00, 150, 0, 76.10, 1
2014/08/11, 16:20:21, -41.396324, -71.564651, 681.83,  3024.00, 216, 0, 198.32, 1
2014/08/11, 17:22:47, -41.395332, -71.566826, 882.86,  720.00, 68, 0, 212.33, 1
2014/08/11, 17:52:22, -41.395504, -71.566772, 892.51,  1152.00, 61, 0, 19.65, 1
2014/08/11, 18:56:41, -41.395504, -71.566772, 892.51,  1152.00, 61, 0, 0.00, 1
2014/08/11, 19:41:27, -41.395126, -71.566963, 925.06,  972.00, 165, 0, 44.95, 1
2014/08/11, 20:41:44, -41.395943, -71.566521, 1261.34,  2700.00, 4, 0, 98.04, 1
2014/08/11, 21:13:26, -41.395115, -71.567551, 928.51,  1620.00, 175, 0, 125.93, 1
2014/08/11, 22:00:00, -41.395138, -71.567413, 950.65,  1296.00, 32, 0, 11.79, 1
2014/08/11, 22:29:47, -41.395737, -71.567543, 946.17,  1296.00, 230, 0, 67.48, 1
2014/08/11, 23:12:23, -41.395737, -71.567543, 946.17,  1296.00, 230, 0, 0.00, 1
2014/08/11, 23:49:10, -41.396393, -71.568161, 972.39,  324.00, 339, -4, 89.32, 1
2014/08/12, 00:32:25, -41.396564, -71.568192, 939.61,  3132.00, 198, -2, 0.00, 1
2014/08/12, 01:02:05, -41.396454, -71.568428, 988.18,  1152.00, 231, 0, 23.18, 1
2014/08/12, 01:31:38, -41.396587, -71.568275, 977.31,  1260.00, 272, 0, 19.53, 1
2014/08/12, 02:17:30, -41.396553, -71.568169, 966.26,  1188.00, 358, 0, 9.62, 1
2014/08/12, 02:59:12, -41.396484, -71.568161, 978.01,  468.00, 347, 0, 7.70, 1
2014/08/12, 03:39:44, -41.396515, -71.568092, 991.71,  756.00, 91, 0, 6.71, 1
2014/08/12, 04:10:28, -41.396408, -71.568176, 972.38,  756.00, 308, 0, 13.81, 1
2014/08/12, 04:40:40, -41.396503, -71.568214, 964.76,  108.00, 180, 0, 11.03, 1
2014/08/12, 05:44:27, -41.396511, -71.568207, 978.26,  504.00, 289, 0, 1.06, 1
2014/08/12, 06:47:36, -41.396454, -71.568192, 948.72,  1836.00, 31, 0, 6.46, 1
2014/08/12, 07:34:20, -41.396519, -71.568153, 956.18,  1008.00, 183, 0, 7.93, 1
2014/08/12, 08:03:51, -41.396553, -71.568214, 963.99,  360.00, 284, 0, 6.34, 1
2014/08/12, 08:34:06, -41.396420, -71.568085, 967.02,  3456.00, 23, 0, 18.29, 1
2014/08/12, 09:41:27, -41.396412, -71.568336, 950.55,  4176.00, 57, 0, 20.96, 1
2014/08/12, 10:17:07, -41.395733, -71.566650, 1102.93,  1872.00, 232, 0, 159.62, 1
2014/08/12, 10:47:04, -41.396278, -71.568192, 962.76,  1296.00, 164, 0, 142.19, 1
2014/08/12, 11:42:06, -41.395912, -71.568405, 972.14,  0.00, 358, 0, 44.41, 1
2014/08/12, 12:12:03, -41.395782, -71.568176, 977.00,  864.00, 84, 0, 23.95, 1
2014/08/12, 12:41:41, -41.395771, -71.567322, 940.43,  1044.00, 295, 0, 71.25, 1
2014/08/12, 13:49:15, -41.395771, -71.567322, 940.43,  1044.00, 295, 0, 0.00, 1
2014/08/12, 14:55:46, -41.393913, -71.565979, 954.96,  540.00, 133, 0, 235.02, 1
