Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2014/08/10, 23:46:55, -41.407936, -71.568855, 965.85,  0.00, 0, -4, 25.91, 1
2014/08/11, 00:16:55, -41.407551, -71.568756, 939.30,  2520.00, 50, -2, 0.00, 1
2014/08/11, 00:46:55, -41.407444, -71.569420, 963.21,  0.00, 310, 0, 56.64, 1
2014/08/11, 01:17:03, -41.407310, -71.569450, 967.57,  684.00, 244, 0, 15.11, 1
2014/08/11, 01:47:34, -41.407372, -71.569382, 963.42,  1584.00, 333, 0, 8.93, 1
2014/08/11, 02:18:05, -41.407516, -71.568909, 983.33,  144.00, 64, 0, 42.57, 1
2014/08/11, 02:55:39, -41.407787, -71.568764, 930.34,  180.00, 8, 0, 32.47, 1
2014/08/11, 03:25:39, -41.407650, -71.568787, 942.66,  612.00, 322, 0, 15.35, 1
2014/08/11, 03:55:45, -41.407894, -71.569183, 904.32,  684.00, 0, 0, 42.74, 1
2014/08/11, 04:25:54, -41.407825, -71.568947, 934.21,  72.00, 108, 0, 21.12, 1
2014/08/11, 04:56:04, -41.407726, -71.568810, 927.49,  576.00, 116, 0, 15.87, 1
2014/08/11, 05:31:32, -41.407703, -71.568840, 931.36,  72.00, 67, 0, 3.58, 1
2014/08/11, 06:01:35, -41.407665, -71.568748, 974.07,  216.00, 97, 0, 8.76, 1
2014/08/11, 06:31:39, -41.407578, -71.568672, 1084.76,  432.00, 51, 0, 11.57, 1
2014/08/11, 07:02:04, -41.407619, -71.568810, 954.26,  612.00, 199, 0, 12.38, 1
2014/08/11, 07:32:00, -41.407619, -71.568756, 943.59,  720.00, 338, 0, 4.50, 1
2014/08/11, 08:01:53, -41.407684, -71.568787, 962.32,  0.00, 281, 0, 7.68, 1
2014/08/11, 08:32:05, -41.407722, -71.568787, 973.52,  180.00, 71, 0, 4.23, 1
2014/08/11, 09:01:52, -41.407604, -71.569206, 962.24,  0.00, 338, 0, 37.33, 1
2014/08/11, 09:31:36, -41.407555, -71.569687, 959.88,  0.00, 220, 0, 40.48, 1
2014/08/11, 10:01:23, -41.407013, -71.569771, 973.06,  252.00, 80, 0, 60.67, 1
2014/08/11, 10:31:30, -41.406246, -71.569870, 959.56,  1692.00, 31, 0, 85.69, 1
2014/08/11, 11:03:21, -41.406307, -71.570389, 961.79,  1296.00, 282, 0, 43.81, 1
