"","Latitude","Longitude"
"3401",-41.37024,-71.5400533333333
"3402",-41.3703111111111,-71.5399111111111
"3403",-41.37024,-71.5399111111111
"3404",-41.3703111111111,-71.5399822222222
"3405",-41.37024,-71.5399111111111
"3406",-41.37024,-71.53984
"3407",-41.3701688888889,-71.5404088888889
"3408",-41.3697422222222,-71.5410488888889
"3409",-41.3690311111111,-71.5416177777778
"3410",-41.3695288888889,-71.5404088888889
"3411",-41.3696,-71.5408355555556
"3412",-41.3697422222222,-71.5397688888889
"3413",-41.3697422222222,-71.5399111111111
"3414",-41.3699555555556,-71.5403377777778
"3415",-41.3700977777778,-71.5403377777778
"3416",-41.3699555555556,-71.5403377777778
"3417",-41.3699555555556,-71.5409066666667
"3418",-41.37024,-71.5395555555556
"3419",-41.3705955555556,-71.5386311111111
"3420",-41.3706666666667,-71.5384177777778
"3421",-41.37088,-71.5377066666667
"3422",-41.37088,-71.5372088888889
"3423",-41.3709511111111,-71.5372088888889
"3424",-41.3712355555556,-71.5369244444444
"3425",-41.3710933333333,-71.5364266666667
"3426",-41.3712355555556,-71.5363555555556
"3427",-41.3711644444444,-71.5364266666667
"3428",-41.3714488888889,-71.53664
"3429",-41.3712355555556,-71.5364977777778
"3430",-41.3711644444444,-71.5362133333333
"3431",-41.3710933333333,-71.5363555555556
"3432",-41.3710933333333,-71.5361422222222
"3433",-41.3710933333333,-71.5363555555556
"3434",-41.3711644444444,-71.5364977777778
"3435",-41.3710933333333,-71.5364977777778
"3436",-41.3712355555556,-71.5365688888889
"3437",-41.3712355555556,-71.5364266666667
"3438",-41.3711644444444,-71.5364977777778
"3439",-41.3710933333333,-71.5364266666667
"3440",-41.3707377777778,-71.5362844444444
"3441",-41.3711644444444,-71.5364266666667
"3442",-41.3712355555556,-71.5365688888889
"3443",-41.3713066666667,-71.5365688888889
"3444",-41.3712355555556,-71.5365688888889
"3445",-41.3712355555556,-71.53664
"3446",-41.3711644444444,-71.5364977777778
"3447",-41.3712355555556,-71.5367111111111
"3448",-41.3711644444444,-71.5363555555556
"3449",-41.3711644444444,-71.5364266666667
"3450",-41.3711644444444,-71.5364977777778
"3451",-41.3714488888889,-71.5365688888889
"3452",-41.3719466666667,-71.53664
"3453",-41.37216,-71.536
"3454",-41.3718755555556,-71.5358577777778
"3455",-41.3720888888889,-71.5360711111111
"3456",-41.3720888888889,-71.5365688888889
"3457",-41.3719466666667,-71.5364977777778
"3458",-41.3720177777778,-71.5365688888889
"3459",-41.3722311111111,-71.5364266666667
"3460",-41.3722311111111,-71.5363555555556
"3461",-41.3724444444444,-71.5369955555555
"3462",-41.37152,-71.5396266666667
"3463",-41.3723022222222,-71.5369955555555
"3464",-41.3720177777778,-71.53728
"3465",-41.37216,-71.5369955555555
"3466",-41.37216,-71.5371377777778
"3467",-41.3723022222222,-71.5374222222222
"3468",-41.3722311111111,-71.53728
"3469",-41.37216,-71.5373511111111
"3470",-41.3720888888889,-71.5371377777778
"3471",-41.3720177777778,-71.5373511111111
"3472",-41.3718755555556,-71.53728
"3473",-41.3718044444444,-71.53728
"3474",-41.3720177777778,-71.5374222222222
"3475",-41.3718755555556,-71.53728
"3476",-41.3718755555556,-71.5374933333333
"3477",-41.3719466666667,-71.5373511111111
"3478",-41.3718755555556,-71.5374933333333
"3479",-41.3718755555556,-71.53728
"3480",-41.3718755555556,-71.5372088888889
"3481",-41.3718755555556,-71.53728
"3482",-41.3719466666667,-71.53728
"3483",-41.3718044444444,-71.53728
"3484",-41.3719466666667,-71.5374222222222
"3485",-41.3725155555556,-71.5377066666667
"3486",-41.3715911111111,-71.53728
"3487",-41.3720177777778,-71.5372088888889
"3488",-41.3720177777778,-71.5371377777778
"3489",-41.3718755555556,-71.5371377777778
"3490",-41.3715911111111,-71.5369244444444
"3491",-41.3719466666667,-71.5369244444444
"3492",-41.3718755555556,-71.53728
"3493",-41.3719466666667,-71.53728
"3494",-41.3730844444444,-71.5370666666667
"3495",-41.3718755555556,-71.53728
"3496",-41.3719466666667,-71.53728
"3497",-41.3720177777778,-71.5371377777778
"3498",-41.3725155555556,-71.5376355555556
"3499",-41.3725866666667,-71.5374222222222
"3500",-41.3730133333333,-71.5382755555556
"3501",-41.3726577777778,-71.5373511111111
"3502",-41.3728711111111,-71.5375644444444
"3503",-41.3730133333333,-71.5377777777778
"3504",-41.3730133333333,-71.5381333333333
"3505",-41.3730133333333,-71.5374222222222
"3506",-41.3728711111111,-71.5381333333333
"3507",-41.3730844444444,-71.5375644444444
"3508",-41.3730133333333,-71.5372088888889
"3509",-41.3728711111111,-71.5375644444444
"3510",-41.3726577777778,-71.5379911111111
"3511",-41.3726577777778,-71.5382044444444
"3512",-41.3724444444444,-71.5380622222222
"3513",-41.3725866666667,-71.5380622222222
"3514",-41.3725866666667,-71.5382755555556
"3515",-41.3725866666667,-71.5381333333333
"3516",-41.3725155555556,-71.5384177777778
"3517",-41.3729422222222,-71.5384888888889
"3518",-41.3726577777778,-71.5382755555556
"3519",-41.3727288888889,-71.5381333333333
"3520",-41.3727288888889,-71.5380622222222
"3521",-41.3728,-71.5381333333333
"3522",-41.3728,-71.5379911111111
"3523",-41.3727288888889,-71.5380622222222
"3524",-41.3727288888889,-71.5379911111111
"3525",-41.3726577777778,-71.5375644444444
"3526",-41.3727288888889,-71.5380622222222
"3527",-41.3727288888889,-71.5384888888889
"3528",-41.3732977777778,-71.5390577777778
"3529",-41.3728,-71.5382044444444
"3530",-41.3726577777778,-71.5381333333333
"3531",-41.3727288888889,-71.5381333333333
"3532",-41.3727288888889,-71.5382044444444
"3533",-41.3726577777778,-71.5381333333333
"3534",-41.3726577777778,-71.5381333333333
"3535",-41.3728,-71.5380622222222
"3536",-41.3727288888889,-71.5380622222222
"3537",-41.3727288888889,-71.5382755555556
"3538",-41.3728,-71.53792
"3539",-41.3728,-71.5378488888889
"3540",-41.3727288888889,-71.5372088888889
"3541",-41.3725155555556,-71.53728
"3542",-41.3723733333333,-71.5371377777778
"3543",-41.3723022222222,-71.5374933333333
"3544",-41.37216,-71.5377777777778
"3545",-41.3717333333333,-71.5373511111111
"3546",-41.3714488888889,-71.53792
"3547",-41.3714488888889,-71.53728
"3548",-41.3714488888889,-71.53728
"3549",-41.37152,-71.5374933333333
"3550",-41.3714488888889,-71.53728
"3551",-41.3713066666667,-71.5373511111111
"3552",-41.3711644444444,-71.5370666666667
"3553",-41.3710933333333,-71.5368533333333
"3554",-41.3713066666667,-71.5365688888889
"3555",-41.3711644444444,-71.5363555555556
"3556",-41.3712355555556,-71.5367111111111
"3557",-41.3713066666667,-71.5368533333333
"3558",-41.3713066666667,-71.5367111111111
"3559",-41.3713066666667,-71.5364977777778
"3560",-41.3712355555556,-71.5367111111111
"3561",-41.3713066666667,-71.5367111111111
"3562",-41.3715911111111,-71.5367111111111
"3563",-41.37152,-71.5367111111111
"3564",-41.3715911111111,-71.5364977777778
"3565",-41.37152,-71.5367111111111
"3566",-41.3714488888889,-71.5365688888889
"3567",-41.3716622222222,-71.5365688888889
"3568",-41.3719466666667,-71.5370666666667
"3569",-41.3719466666667,-71.5369955555555
"3570",-41.3723022222222,-71.5370666666667
"3571",-41.3723022222222,-71.5376355555556
"3572",-41.3719466666667,-71.5373511111111
"3573",-41.3718044444444,-71.5373511111111
"3574",-41.3718044444444,-71.5374933333333
"3575",-41.3718755555556,-71.5373511111111
"3576",-41.3722311111111,-71.5374222222222
"3577",-41.3718044444444,-71.5373511111111
"3578",-41.3718755555556,-71.5374222222222
"3579",-41.3718044444444,-71.5373511111111
"3580",-41.3718755555556,-71.5373511111111
"3581",-41.3719466666667,-71.5372088888889
"3582",-41.3718044444444,-71.5371377777778
"3583",-41.3718755555556,-71.5372088888889
"3584",-41.3718044444444,-71.5374222222222
"3585",-41.3718755555556,-71.5374222222222
"3586",-41.3718755555556,-71.5374222222222
"3587",-41.3720177777778,-71.5377777777778
"3588",-41.3720177777778,-71.5380622222222
"3589",-41.3720177777778,-71.5382755555556
"3590",-41.3720177777778,-71.5379911111111
"3591",-41.3718044444444,-71.5377066666667
"3592",-41.3718755555556,-71.5384177777778
"3593",-41.3715911111111,-71.5382044444444
"3594",-41.3715911111111,-71.5381333333333
"3595",-41.3714488888889,-71.5382755555556
"3596",-41.3713777777778,-71.5377777777778
"3597",-41.3711644444444,-71.5382044444444
"3598",-41.3714488888889,-71.5380622222222
"3599",-41.3715911111111,-71.5373511111111
"3600",-41.3715911111111,-71.5374933333333
"3601",-41.3717333333333,-71.5372088888889
"3602",-41.3718044444444,-71.5373511111111
"3603",-41.3717333333333,-71.5373511111111
"3604",-41.3718044444444,-71.5374933333333
"3605",-41.3716622222222,-71.5374222222222
"3606",-41.3718755555556,-71.5374933333333
"3607",-41.3718755555556,-71.5373511111111
"3608",-41.3717333333333,-71.5374222222222
"3609",-41.3718044444444,-71.5374222222222
"3610",-41.3718044444444,-71.5374933333333
"3611",-41.3718044444444,-71.5373511111111
"3612",-41.3720177777778,-71.5373511111111
"3613",-41.3718755555556,-71.5374222222222
"3614",-41.3717333333333,-71.5375644444444
"3615",-41.3718755555556,-71.5377066666667
"3616",-41.3718044444444,-71.53728
"3617",-41.3718044444444,-71.53728
"3618",-41.3715911111111,-71.5375644444444
"3619",-41.3717333333333,-71.5376355555556
"3620",-41.3718044444444,-71.5374933333333
"3621",-41.3717333333333,-71.5373511111111
"3622",-41.3718755555556,-71.5374222222222
"3623",-41.3720177777778,-71.5375644444444
"3624",-41.3718755555556,-71.5374222222222
"3625",-41.3719466666667,-71.5374933333333
"3626",-41.3718044444444,-71.5373511111111
"3627",-41.37216,-71.5380622222222
"3628",-41.3717333333333,-71.5375644444444
"3629",-41.3718755555556,-71.5374222222222
"3630",-41.3719466666667,-71.5375644444444
"3631",-41.3715911111111,-71.5377066666667
"3632",-41.3714488888889,-71.53856
"3633",-41.3713777777778,-71.5382044444444
"3634",-41.3713066666667,-71.5386311111111
"3635",-41.3712355555556,-71.53856
"3636",-41.3710222222222,-71.5386311111111
"3637",-41.3708088888889,-71.5387022222222
"3638",-41.37088,-71.53856
"3639",-41.3707377777778,-71.5383466666667
"3640",-41.3708088888889,-71.5383466666667
"3641",-41.3705955555556,-71.5380622222222
"3642",-41.3701688888889,-71.5372088888889
"3643",-41.3701688888889,-71.5374933333333
"3644",-41.3699555555556,-71.5381333333333
"3645",-41.3703111111111,-71.5386311111111
"3646",-41.37024,-71.5384177777778
"3647",-41.37024,-71.5383466666667
"3648",-41.3700977777778,-71.5384888888889
"3649",-41.3703822222222,-71.5384888888889
"3650",-41.37024,-71.5383466666667
"3651",-41.37024,-71.5384177777778
"3652",-41.37024,-71.5383466666667
"3653",-41.3700266666667,-71.53856
"3654",-41.3705244444444,-71.5384888888889
"3655",-41.3703111111111,-71.5377066666667
"3656",-41.3704533333333,-71.5377777777778
"3657",-41.3703822222222,-71.5386311111111
"3658",-41.3703111111111,-71.53856
"3659",-41.3700977777778,-71.5384177777778
"3660",-41.3700977777778,-71.5383466666667
"3661",-41.37024,-71.53856
"3662",-41.3703111111111,-71.5391288888889
"3663",-41.37024,-71.5392711111111
"3664",-41.3698133333333,-71.53984
"3665",-41.3701688888889,-71.5399822222222
"3666",-41.3703822222222,-71.5399822222222
"3667",-41.3707377777778,-71.5401955555556
"3668",-41.3708088888889,-71.5402666666667
"3669",-41.37088,-71.5409777777778
"3670",-41.3710222222222,-71.5407644444444
"3671",-41.3709511111111,-71.5416177777778
"3672",-41.3707377777778,-71.5421866666667
"3673",-41.3707377777778,-71.5418311111111
"3674",-41.3706666666667,-71.5418311111111
"3675",-41.3706666666667,-71.5421866666667
"3676",-41.3706666666667,-71.5420444444444
"3677",-41.3703822222222,-71.5418311111111
"3678",-41.3705955555556,-71.5421866666667
"3679",-41.3706666666667,-71.5416888888889
"3680",-41.3705955555556,-71.5418311111111
"3681",-41.3705955555556,-71.5419022222222
"3682",-41.3705955555556,-71.5419022222222
"3683",-41.3707377777778,-71.5418311111111
"3684",-41.3705955555556,-71.5418311111111
"3685",-41.3705955555556,-71.5419022222222
"3686",-41.3706666666667,-71.5418311111111
"3687",-41.3706666666667,-71.5419022222222
"3688",-41.3704533333333,-71.5419022222222
"3689",-41.3706666666667,-71.5418311111111
"3690",-41.37024,-71.5419733333333
"3691",-41.3706666666667,-71.54176
"3692",-41.3710222222222,-71.5419022222222
"3693",-41.3715911111111,-71.5410488888889
"3694",-41.3717333333333,-71.5405511111111
"3695",-41.3718755555556,-71.5406222222222
"3696",-41.3719466666667,-71.5404088888889
"3697",-41.3719466666667,-71.5399822222222
"3698",-41.3719466666667,-71.5401955555556
"3699",-41.3718044444444,-71.5401955555556
"3700",-41.3718755555556,-71.5405511111111
"3701",-41.3718755555556,-71.5399822222222
"3702",-41.3718755555556,-71.5396977777778
"3703",-41.3718755555556,-71.5399111111111
"3704",-41.3716622222222,-71.5397688888889
"3705",-41.3718755555556,-71.5401244444444
"3706",-41.3722311111111,-71.5399822222222
"3707",-41.37216,-71.5406933333333
"3708",-41.3745066666667,-71.5416177777778
"3709",-41.3757155555556,-71.5416177777778
"3710",-41.3759288888889,-71.5419733333333
"3711",-41.3760711111111,-71.5420444444444
"3712",-41.3760711111111,-71.5419022222222
"3713",-41.3760711111111,-71.5420444444444
"3714",-41.3759288888889,-71.5421155555556
"3715",-41.376,-71.5421866666667
"3716",-41.376,-71.5421866666667
"3717",-41.3759288888889,-71.5421866666667
"3718",-41.3761422222222,-71.5420444444444
"3719",-41.376,-71.5423288888889
"3720",-41.3759288888889,-71.5426133333333
"3721",-41.3759288888889,-71.5427555555556
"3722",-41.3759288888889,-71.5424711111111
"3723",-41.3759288888889,-71.5426844444444
"3724",-41.376,-71.5425422222222
"3725",-41.3760711111111,-71.5425422222222
"3726",-41.3760711111111,-71.5425422222222
"3727",-41.376,-71.5426133333333
"3728",-41.3760711111111,-71.5426133333333
"3729",-41.376,-71.5425422222222
"3730",-41.376,-71.5426133333333
"3731",-41.3760711111111,-71.5425422222222
"3732",-41.376,-71.5425422222222
"3733",-41.3761422222222,-71.5421866666667
"3734",-41.3762844444444,-71.5420444444444
"3735",-41.3772088888889,-71.54176
"3736",-41.3773511111111,-71.5420444444444
"3737",-41.3774933333333,-71.5421866666667
"3738",-41.37728,-71.5421866666667
"3739",-41.3774933333333,-71.5423288888889
"3740",-41.37728,-71.5426133333333
"3741",-41.3769244444444,-71.5425422222222
"3742",-41.3769955555556,-71.5424711111111
"3743",-41.37664,-71.5426133333333
"3744",-41.3764977777778,-71.5426133333333
"3745",-41.3768533333333,-71.5423288888889
"3746",-41.3768533333333,-71.5424711111111
"3747",-41.3772088888889,-71.5428266666667
"3748",-41.3774222222222,-71.5428266666667
"3749",-41.3772088888889,-71.54304
"3750",-41.3777777777778,-71.5431111111111
"3751",-41.3779911111111,-71.5432533333333
"3752",-41.3777066666667,-71.5433955555555
"3753",-41.3778488888889,-71.5433955555555
"3754",-41.3778488888889,-71.5432533333333
"3755",-41.3777777777778,-71.5434666666667
"3756",-41.3778488888889,-71.5433955555555
"3757",-41.3778488888889,-71.5435377777778
"3758",-41.3778488888889,-71.5436088888889
"3759",-41.3778488888889,-71.5436088888889
"3760",-41.3778488888889,-71.54368
"3761",-41.37792,-71.54368
"3762",-41.37792,-71.5436088888889
"3763",-41.3777777777778,-71.54368
"3764",-41.3777777777778,-71.5437511111111
"3765",-41.3778488888889,-71.5437511111111
"3766",-41.3778488888889,-71.5435377777778
"3767",-41.3777777777778,-71.5436088888889
"3768",-41.37792,-71.54368
"3769",-41.3778488888889,-71.54368
"3770",-41.37792,-71.54368
"3771",-41.3778488888889,-71.54368
"3772",-41.3777777777778,-71.54368
"3773",-41.3778488888889,-71.5435377777778
"3774",-41.3778488888889,-71.54368
"3775",-41.3778488888889,-71.5437511111111
"3776",-41.3776355555556,-71.5435377777778
"3777",-41.3777066666667,-71.5434666666667
"3778",-41.37792,-71.5435377777778
"3779",-41.3784888888889,-71.5437511111111
"3780",-41.3786311111111,-71.5434666666667
"3781",-41.3790577777778,-71.5436088888889
"3782",-41.3792,-71.5431822222222
"3783",-41.3794844444444,-71.5432533333333
"3784",-41.3796977777778,-71.5431111111111
"3785",-41.3794133333333,-71.5434666666667
"3786",-41.3795555555556,-71.5437511111111
"3787",-41.3792711111111,-71.5438222222222
"3788",-41.3792711111111,-71.5438222222222
"3789",-41.3792711111111,-71.5438933333333
"3790",-41.3790577777778,-71.5441777777778
"3791",-41.3786311111111,-71.5444622222222
"3792",-41.3787022222222,-71.5441777777778
"3793",-41.3787022222222,-71.5441066666667
"3794",-41.3787022222222,-71.5438222222222
"3795",-41.3790577777778,-71.5438933333333
"3796",-41.37856,-71.5435377777778
"3797",-41.37856,-71.5435377777778
"3798",-41.3783466666667,-71.5436088888889
"3799",-41.3786311111111,-71.54368
"3800",-41.3791288888889,-71.5441777777778
"3801",-41.3789866666667,-71.5441777777778
"3802",-41.3791288888889,-71.5442488888889
"3803",-41.3789155555556,-71.5443911111111
"3804",-41.3791288888889,-71.5442488888889
"3805",-41.3790577777778,-71.54432
"3806",-41.3791288888889,-71.5442488888889
"3807",-41.3789866666667,-71.5441777777778
"3808",-41.3790577777778,-71.5441066666667
"3809",-41.3789866666667,-71.5442488888889
"3810",-41.3790577777778,-71.5442488888889
"3811",-41.3789866666667,-71.5442488888889
"3812",-41.3790577777778,-71.5441777777778
"3813",-41.3790577777778,-71.54432
"3814",-41.3790577777778,-71.54432
"3815",-41.3791288888889,-71.54432
"3816",-41.3790577777778,-71.5441777777778
"3817",-41.3790577777778,-71.5443911111111
"3818",-41.3795555555556,-71.5445333333333
"3819",-41.37984,-71.5445333333333
"3820",-41.3799111111111,-71.54432
"3821",-41.3800533333333,-71.5442488888889
"3822",-41.3799822222222,-71.5443911111111
"3823",-41.3799111111111,-71.5443911111111
"3824",-41.3801244444444,-71.5445333333333
"3825",-41.3802666666667,-71.5435377777778
"3826",-41.3801244444444,-71.5438222222222
"3827",-41.37984,-71.5437511111111
"3828",-41.3797688888889,-71.5435377777778
"3829",-41.3797688888889,-71.54368
"3830",-41.3795555555556,-71.5433955555555
"3831",-41.3797688888889,-71.5431111111111
"3832",-41.3796266666667,-71.5433955555555
"3833",-41.3796977777778,-71.5433955555555
"3834",-41.3796977777778,-71.5436088888889
"3835",-41.3792,-71.5432533333333
"3836",-41.3789866666667,-71.54304
"3837",-41.3792,-71.5429688888889
"3838",-41.3793422222222,-71.54304
"3839",-41.3796977777778,-71.5419022222222
"3840",-41.3792,-71.5433244444444
"3841",-41.3793422222222,-71.5436088888889
"3842",-41.3792,-71.54368
"3843",-41.3788444444444,-71.5431822222222
"3844",-41.3789866666667,-71.5433244444444
"3845",-41.3790577777778,-71.5433955555555
"3846",-41.3789155555556,-71.5436088888889
"3847",-41.3788444444444,-71.5436088888889
"3848",-41.3786311111111,-71.5434666666667
"3849",-41.3788444444444,-71.5435377777778
"3850",-41.3787733333333,-71.5435377777778
"3851",-41.3788444444444,-71.5435377777778
"3852",-41.3787733333333,-71.5437511111111
"3853",-41.3787733333333,-71.5434666666667
"3854",-41.3787733333333,-71.5437511111111
"3855",-41.3787022222222,-71.5434666666667
"3856",-41.37856,-71.5448888888889
"3857",-41.3787733333333,-71.54368
"3858",-41.3787733333333,-71.5436088888889
"3859",-41.3789866666667,-71.5435377777778
"3860",-41.3786311111111,-71.5437511111111
"3861",-41.3789155555556,-71.5435377777778
"3862",-41.3780622222222,-71.54304
"3863",-41.3773511111111,-71.5433244444444
"3864",-41.3772088888889,-71.5433955555555
"3865",-41.3771377777778,-71.54368
"3866",-41.37728,-71.5439644444444
"3867",-41.3774933333333,-71.5438222222222
"3868",-41.3776355555556,-71.5440355555556
"3869",-41.3776355555556,-71.5438933333333
"3870",-41.3774933333333,-71.5439644444444
"3871",-41.3774933333333,-71.5441066666667
"3872",-41.3772088888889,-71.5440355555556
"3873",-41.3772088888889,-71.5439644444444
"3874",-41.3772088888889,-71.5441066666667
"3875",-41.3771377777778,-71.5441066666667
"3876",-41.3774933333333,-71.5441066666667
"3877",-41.3775644444444,-71.5441777777778
"3878",-41.3774222222222,-71.5444622222222
"3879",-41.3774933333333,-71.5445333333333
"3880",-41.3774933333333,-71.5444622222222
"3881",-41.3775644444444,-71.5444622222222
"3882",-41.3775644444444,-71.5445333333333
"3883",-41.3775644444444,-71.5443911111111
"3884",-41.3774933333333,-71.5444622222222
"3885",-41.3775644444444,-71.5441066666667
"3886",-41.3775644444444,-71.5441777777778
"3887",-41.3775644444444,-71.5438933333333
"3888",-41.3776355555556,-71.5438222222222
"3889",-41.3775644444444,-71.5438933333333
"3890",-41.3775644444444,-71.5438933333333
"3891",-41.3775644444444,-71.5438933333333
"3892",-41.3777066666667,-71.5438222222222
"3893",-41.3775644444444,-71.5438933333333
"3894",-41.3776355555556,-71.5438933333333
"3895",-41.3776355555556,-71.5439644444444
"3896",-41.3775644444444,-71.5440355555556
"3897",-41.3776355555556,-71.5438933333333
"3898",-41.3775644444444,-71.5441777777778
"3899",-41.3775644444444,-71.5438222222222
"3900",-41.3776355555556,-71.5438222222222
"3901",-41.3777066666667,-71.5438222222222
"3902",-41.3776355555556,-71.5437511111111
"3903",-41.3775644444444,-71.5438933333333
"3904",-41.3776355555556,-71.5439644444444
"3905",-41.37792,-71.54368
"3906",-41.3778488888889,-71.5437511111111
"3907",-41.3780622222222,-71.5437511111111
"3908",-41.3782044444444,-71.5438222222222
"3909",-41.3783466666667,-71.5437511111111
"3910",-41.3784177777778,-71.5435377777778
"3911",-41.3783466666667,-71.5435377777778
"3912",-41.3787733333333,-71.5431822222222
"3913",-41.3789155555556,-71.5431822222222
"3914",-41.3787022222222,-71.54368
"3915",-41.3789866666667,-71.5434666666667
"3916",-41.3789155555556,-71.5432533333333
"3917",-41.3795555555556,-71.5432533333333
"3918",-41.3800533333333,-71.5433955555555
"3919",-41.3799822222222,-71.5436088888889
"3920",-41.37984,-71.5435377777778
"3921",-41.3797688888889,-71.5428266666667
"3922",-41.3797688888889,-71.5431822222222
"3923",-41.3792711111111,-71.5431822222222
"3924",-41.3792,-71.5431111111111
"3925",-41.3790577777778,-71.5435377777778
"3926",-41.3789155555556,-71.5434666666667
"3927",-41.3787733333333,-71.5436088888889
"3928",-41.3789155555556,-71.5435377777778
"3929",-41.3789866666667,-71.5433955555555
"3930",-41.3788444444444,-71.5435377777778
"3931",-41.3789866666667,-71.5434666666667
"3932",-41.3789866666667,-71.5436088888889
"3933",-41.3789155555556,-71.5435377777778
"3934",-41.3789155555556,-71.5433955555555
"3935",-41.3788444444444,-71.5437511111111
"3936",-41.3788444444444,-71.5434666666667
"3937",-41.3789155555556,-71.5433955555555
"3938",-41.3788444444444,-71.5438222222222
"3939",-41.3789866666667,-71.5433955555555
"3940",-41.3789155555556,-71.5436088888889
"3941",-41.3789866666667,-71.5436088888889
"3942",-41.3789155555556,-71.5435377777778
"3943",-41.3787733333333,-71.5435377777778
"3944",-41.3784888888889,-71.5433244444444
"3945",-41.3782044444444,-71.5432533333333
"3946",-41.3775644444444,-71.5432533333333
"3947",-41.3774933333333,-71.5436088888889
"3948",-41.3773511111111,-71.5435377777778
"3949",-41.3767822222222,-71.5435377777778
"3950",-41.3765688888889,-71.5434666666667
"3951",-41.37664,-71.5433955555555
"3952",-41.3765688888889,-71.5433244444444
"3953",-41.3764977777778,-71.5433955555555
"3954",-41.3762844444444,-71.5435377777778
"3955",-41.376,-71.5435377777778
"3956",-41.3758577777778,-71.5435377777778
"3957",-41.3756444444444,-71.54368
"3958",-41.3752177777778,-71.5436088888889
"3959",-41.3750044444444,-71.5435377777778
"3960",-41.3750755555556,-71.5435377777778
"3961",-41.3744355555556,-71.5433955555555
"3962",-41.3738666666667,-71.5434666666667
"3963",-41.3732977777778,-71.5436088888889
"3964",-41.3737955555556,-71.5438222222222
"3965",-41.3732266666667,-71.5438222222222
"3966",-41.3731555555556,-71.5438222222222
"3967",-41.3731555555556,-71.5437511111111
"3968",-41.3731555555556,-71.5438222222222
"3969",-41.3732266666667,-71.5438222222222
"3970",-41.3732977777778,-71.5439644444444
"3971",-41.3733688888889,-71.5438933333333
"3972",-41.3730844444444,-71.5439644444444
"3973",-41.3732977777778,-71.5437511111111
"3974",-41.3732266666667,-71.5438933333333
"3975",-41.3732266666667,-71.5438222222222
"3976",-41.3732977777778,-71.5439644444444
"3977",-41.3732977777778,-71.5437511111111
"3978",-41.3732977777778,-71.5438933333333
"3979",-41.37344,-71.5439644444444
"3980",-41.3733688888889,-71.54368
"3981",-41.3733688888889,-71.5438222222222
"3982",-41.3732266666667,-71.5438222222222
"3983",-41.3732977777778,-71.54368
"3984",-41.3728711111111,-71.5433955555555
"3985",-41.3724444444444,-71.5433955555555
"3986",-41.3719466666667,-71.5429688888889
"3987",-41.3713066666667,-71.54304
"3988",-41.3706666666667,-71.5429688888889
"3989",-41.37088,-71.54304
"3990",-41.3705244444444,-71.54304
"3991",-41.3705955555556,-71.5431822222222
"3992",-41.3706666666667,-71.5432533333333
"3993",-41.3704533333333,-71.5429688888889
"3994",-41.3706666666667,-71.5432533333333
"3995",-41.3710222222222,-71.5432533333333
"3996",-41.37152,-71.5428977777778
"3997",-41.3708088888889,-71.5428266666667
"3998",-41.3704533333333,-71.5424711111111
"3999",-41.3705244444444,-71.5419733333333
"4000",-41.3709511111111,-71.5411911111111
"4001",-41.37024,-71.5421866666667
"4002",-41.3698844444444,-71.5414044444444
"4003",-41.3698844444444,-71.5421155555556
"4004",-41.3700977777778,-71.5428266666667
"4005",-41.3699555555556,-71.5428266666667
"4006",-41.3699555555556,-71.5418311111111
"4007",-41.3699555555556,-71.5418311111111
"4008",-41.3698844444444,-71.5416888888889
"4009",-41.3700266666667,-71.5420444444444
"4010",-41.3705244444444,-71.5422577777778
"4011",-41.3698844444444,-71.5422577777778
"4012",-41.3698844444444,-71.5424
"4013",-41.3698133333333,-71.5424
"4014",-41.3696,-71.5424
"4015",-41.3696,-71.5429688888889
"4016",-41.3688888888889,-71.5426133333333
"4017",-41.3699555555556,-71.5421155555556
"4018",-41.3693155555556,-71.5426133333333
"4019",-41.36896,-71.5424711111111
"4020",-41.3690311111111,-71.5426844444444
"4021",-41.3693866666667,-71.5423288888889
"4022",-41.3691733333333,-71.5428266666667
"4023",-41.3696,-71.5431822222222
"4024",-41.3695288888889,-71.5431822222222
"4025",-41.3698133333333,-71.54304
"4026",-41.3696,-71.5431111111111
"4027",-41.3696711111111,-71.5428266666667
"4028",-41.3695288888889,-71.5427555555556
"4029",-41.3695288888889,-71.5424711111111
"4030",-41.3693155555556,-71.5419733333333
"4031",-41.3688888888889,-71.5419022222222
"4032",-41.3688177777778,-71.5422577777778
"4033",-41.36896,-71.5421866666667
"4034",-41.3688177777778,-71.5421155555556
"4035",-41.3692444444444,-71.5424711111111
"4036",-41.36896,-71.5418311111111
"4037",-41.3691022222222,-71.5414044444444
"4038",-41.3691022222222,-71.5412622222222
"4039",-41.3691733333333,-71.5408355555556
"4040",-41.3692444444444,-71.5396977777778
"4041",-41.3698844444444,-71.5393422222222
"4042",-41.3701688888889,-71.5389155555555
"4043",-41.37024,-71.5389866666667
"4044",-41.3703822222222,-71.5390577777778
"4045",-41.37024,-71.5389155555555
"4046",-41.3700266666667,-71.5384888888889
"4047",-41.3703822222222,-71.5392
"4048",-41.3699555555556,-71.5383466666667
"4049",-41.3700266666667,-71.5389155555555
"4050",-41.3699555555556,-71.5387733333333
"4051",-41.3701688888889,-71.5387733333333
"4052",-41.3701688888889,-71.5387733333333
"4053",-41.3700977777778,-71.5387733333333
"4054",-41.3700977777778,-71.5386311111111
"4055",-41.3700977777778,-71.5384888888889
"4056",-41.3700266666667,-71.53856
"4057",-41.3700977777778,-71.5386311111111
